CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score
691554.0,82,3,1725.0,1,3,2
691555.0,2,2,1470.0,4,2,2
691557.0,42,2,819.0,2,2,1
691559.0,80,1,654.0,1,1,1
691560.0,86,1,715.0,1,1,1
691571.0,2,3,2602.0,4,3,3
691572.0,19,4,3858.0,3,3,3
691574.0,2,3,1806.0,4,3,2
691577.0,1,2,1080.0,4,2,2
691579.0,57,1,442.0,1,1,1
691581.0,77,1,999.0,1,1,2
691583.0,14,4,1800.0,3,3,2
691589.0,5,4,2767.0,4,3,3
691590.0,53,1,940.0,1,1,2
691601.0,25,10,7291.0,2,4,4
691602.0,62,1,432.0,1,1,1
695001.0,25,8,4145.0,2,3,3
695002.0,2,28,16740.0,4,4,4
695003.0,11,48,29532.0,3,4,4
695004.0,3,22,15803.0,4,4,4
695005.0,7,33,17394.0,3,4,4
695006.0,3,17,10935.0,4,4,4
695007.0,87,1,299.0,1,1,1
695008.0,5,16,9875.0,4,4,4
695009.0,6,19,12871.0,4,4,4
695010.0,3,16,10968.0,4,4,4
695011.0,4,34,21541.0,4,4,4
695012.0,16,19,13849.0,3,4,4
695013.0,2,26,14483.0,4,4,4
695014.0,3,20,12856.0,4,4,4
695015.0,7,11,6867.0,3,4,4
695016.0,30,3,1937.0,2,3,2
695017.0,4,16,8925.0,4,4,4
695018.0,21,13,8758.0,2,4,4
695019.0,26,5,3574.0,2,3,3
695020.0,2,9,6109.0,4,4,4
695023.0,71,4,2964.0,1,3,3
695024.0,15,13,10436.0,3,4,4
695025.0,23,5,3321.0,2,3,3
695026.0,16,5,3536.0,3,3,3
695027.0,22,5,3001.0,2,3,3
695028.0,5,7,8153.0,4,3,4
695029.0,3,13,9370.0,4,4,4
695030.0,9,5,3216.0,3,3,3
695032.0,15,7,3729.0,3,3,3
695033.0,45,5,3075.0,2,3,3
695035.0,1,18,12273.0,4,4,4
695036.0,3,4,2138.0,4,3,3
695038.0,85,1,690.0,1,1,1
695040.0,34,2,1337.0,2,2,2
695042.0,73,4,3376.0,1,3,3
695043.0,10,17,13622.0,3,4,4
695101.0,25,5,3604.0,2,3,3
695102.0,2,4,1414.0,4,3,2
695103.0,68,1,870.0,1,1,2
695104.0,23,3,2114.0,2,3,3
695121.0,2,9,5133.0,4,4,3
695122.0,5,3,1548.0,4,3,2
695123.0,14,3,1373.0,3,3,2
695125.0,62,1,716.0,1,1,1
695126.0,69,1,517.0,1,1,1
695133.0,18,4,1815.0,3,3,2
695141.0,5,15,9255.0,4,4,4
695142.0,46,1,999.0,2,1,2
695143.0,21,2,1230.0,2,2,2
695144.0,16,6,4349.0,3,3,3
695146.0,20,2,1477.0,3,2,2
695301.0,20,8,7286.0,3,3,4
695302.0,12,1,380.0,3,1,1
695304.0,13,4,2221.0,3,3,3
695305.0,20,1,471.0,3,1,1
695306.0,49,2,1283.0,2,2,2
695308.0,51,1,469.0,2,1,1
695310.0,72,2,1465.0,1,2,2
695311.0,48,3,1874.0,2,3,2
695312.0,19,2,1687.0,3,2,2
695313.0,69,1,666.0,1,1,1
695316.0,10,1,626.0,3,1,1
695318.0,60,2,934.0,1,2,2
695501.0,3,15,8063.0,4,4,4
695502.0,11,3,1779.0,3,3,2
695503.0,3,2,1194.0,4,2,2
695504.0,55,2,2320.0,1,2,3
695507.0,58,1,459.0,1,1,1
695512.0,46,2,979.0,2,2,2
695521.0,73,1,291.0,1,1,1
695522.0,78,2,1025.0,1,2,2
695523.0,9,3,1815.0,3,3,2
695525.0,63,2,942.0,1,2,2
695526.0,42,3,1593.0,2,3,2
695527.0,34,4,2176.0,2,3,3
695528.0,15,3,2258.0,3,3,3
695541.0,27,8,5007.0,2,3,3
695542.0,46,3,3349.0,2,3,3
695543.0,5,5,2620.0,4,3,3
695551.0,74,1,635.0,1,1,1
695561.0,79,1,721.0,1,1,1
695562.0,46,4,2570.0,2,3,3
695563.0,30,1,690.0,2,1,1
695564.0,35,7,4472.0,2,3,3
695568.0,20,3,1271.0,3,3,2
695570.0,77,1,487.0,1,1,1
695571.0,2,5,2928.0,4,3,3
695572.0,19,6,3532.0,3,3,3
695573.0,3,16,9249.0,4,4,4
695574.0,62,1,597.0,1,1,1
695575.0,86,1,399.0,1,1,1
695581.0,8,19,11408.0,3,4,4
695582.0,6,22,16976.0,4,4,4
695583.0,2,10,9309.0,4,4,4
695584.0,5,15,9545.0,4,4,4
695585.0,25,2,1216.0,2,2,2
695586.0,2,22,11605.0,4,4,4
695587.0,17,11,6979.0,3,4,4
695603.0,16,1,431.0,3,1,1
695605.0,78,1,632.0,1,1,1
695607.0,5,10,6001.0,4,4,3
695608.0,49,2,827.0,2,2,2
695609.0,16,1,799.0,3,1,1
695610.0,65,1,363.0,1,1,1
695611.0,28,1,2387.0,2,1,3
695612.0,18,3,1487.0,3,3,2
700001.0,1,19,15062.0,4,4,4
700002.0,10,15,8666.0,3,4,4
700003.0,20,4,3819.0,3,3,3
700004.0,12,9,5417.0,3,4,3
700005.0,21,9,5460.0,2,4,3
700006.0,2,30,23905.0,4,4,4
700007.0,85,1,471.0,1,1,1
700008.0,5,47,35671.0,4,4,4
700009.0,1,15,9580.0,4,4,4
700010.0,10,17,13569.0,3,4,4
700011.0,4,7,4339.0,4,3,3
700012.0,2,8,5346.0,4,3,3
700013.0,6,3,2974.0,4,3,3
700014.0,3,47,32060.0,4,4,4
700015.0,17,18,13501.0,3,4,4
700016.0,16,41,36461.0,3,4,4
700017.0,7,40,29597.0,3,4,4
700018.0,25,7,4339.0,2,3,3
700019.0,2,64,41626.0,4,4,4
700020.0,10,25,18368.0,3,4,4
700021.0,24,5,3423.0,2,3,3
700022.0,8,8,5550.0,3,3,3
700023.0,8,26,20860.0,3,4,4
700024.0,5,10,5275.0,4,4,3
700025.0,15,24,16648.0,3,4,4
700026.0,10,31,24040.0,3,4,4
700027.0,14,28,17436.0,3,4,4
700028.0,5,58,38648.0,4,4,4
700029.0,1,31,23621.0,4,4,4
700030.0,7,16,9038.0,3,4,4
700031.0,3,30,20904.0,4,4,4
700032.0,15,41,26966.0,3,4,4
700033.0,2,27,18512.0,4,4,4
700034.0,4,53,36344.0,4,4,4
700035.0,13,13,9805.0,3,4,4
700036.0,9,14,10040.0,3,4,4
700037.0,26,8,5726.0,2,3,3
700038.0,7,24,16741.0,3,4,4
700039.0,1,55,37026.0,4,4,4
700040.0,1,42,25953.0,4,4,4
700041.0,2,15,8787.0,4,4,4
700042.0,2,17,9504.0,4,4,4
700043.0,1,5,3136.0,4,3,3
700044.0,5,2,1005.0,4,2,2
700045.0,8,21,13613.0,3,4,4
700046.0,13,23,14352.0,3,4,4
700047.0,2,32,20035.0,4,4,4
700048.0,1,25,18327.0,4,4,4
700049.0,12,19,11252.0,3,4,4
700050.0,11,21,13608.0,3,4,4
700051.0,11,18,11823.0,3,4,4
700052.0,5,38,26160.0,4,4,4
700053.0,4,39,24166.0,4,4,4
700054.0,6,29,18335.0,4,4,4
700055.0,2,28,19182.0,4,4,4
700056.0,7,21,12518.0,3,4,4
700057.0,3,11,7994.0,4,4,4
700058.0,8,3,1915.0,3,3,2
700059.0,4,46,26780.0,4,4,4
700060.0,5,32,18348.0,4,4,4
700061.0,8,36,23269.0,3,4,4
700063.0,4,36,21434.0,4,4,4
700064.0,4,45,30501.0,4,4,4
700065.0,4,26,17597.0,4,4,4
700066.0,18,6,3362.0,3,3,3
700067.0,36,6,2704.0,2,3,3
700068.0,32,7,3356.0,2,3,3
700070.0,2,19,14259.0,4,4,4
700071.0,14,9,7457.0,3,4,4
700072.0,23,1,496.0,2,1,1
700073.0,20,4,3690.0,3,3,3
700074.0,2,28,20313.0,4,4,4
700075.0,3,49,30122.0,4,4,4
700076.0,39,3,1485.0,2,3,2
700077.0,15,5,3286.0,3,3,3
700078.0,2,51,32838.0,4,4,4
700079.0,1,18,11492.0,4,4,4
700080.0,5,14,7451.0,4,4,4
700081.0,9,12,9889.0,3,4,4
700082.0,3,27,17170.0,4,4,4
700083.0,43,3,1324.0,2,3,2
700084.0,4,78,49799.0,4,4,4
700085.0,6,7,3298.0,4,3,3
700086.0,1,13,9583.0,4,4,4
700089.0,2,12,9569.0,4,4,4
700090.0,7,13,8065.0,3,4,4
700091.0,1,56,36256.0,4,4,4
700092.0,9,23,16320.0,3,4,4
700093.0,22,8,5515.0,2,3,3
700094.0,1,41,30107.0,4,4,4
700095.0,36,7,4963.0,2,3,3
700096.0,31,8,4157.0,2,3,3
700097.0,5,20,11254.0,4,4,4
700099.0,2,37,23201.0,4,4,4
700100.0,60,2,1648.0,1,2,2
700101.0,21,29,21015.0,2,4,4
700102.0,1,36,22446.0,4,4,4
700103.0,2,40,29399.0,4,4,4
700104.0,3,34,23517.0,4,4,4
700105.0,41,10,5054.0,2,4,3
700106.0,13,18,11678.0,3,4,4
700107.0,2,59,37248.0,4,4,4
700108.0,6,21,14099.0,4,4,4
700109.0,3,8,5168.0,4,3,3
700110.0,2,13,9286.0,4,4,4
700111.0,34,2,1532.0,2,2,2
700112.0,2,4,3228.0,4,3,3
700113.0,22,4,2017.0,2,3,3
700114.0,5,8,5196.0,4,3,3
700115.0,5,12,8958.0,4,4,4
700116.0,54,3,2024.0,1,3,3
700117.0,26,4,2268.0,2,3,3
700118.0,5,13,10946.0,4,4,4
700119.0,4,12,8584.0,4,4,4
700120.0,14,12,8441.0,3,4,4
700121.0,22,2,1271.0,2,2,2
700122.0,3,23,13906.0,4,4,4
700123.0,35,8,7534.0,2,3,4
700124.0,7,26,19062.0,3,4,4
700125.0,29,4,2786.0,2,3,3
700126.0,9,25,18577.0,3,4,4
700127.0,19,14,7595.0,3,4,4
700128.0,36,1,771.0,2,1,1
700129.0,9,20,12519.0,3,4,4
700130.0,15,7,4633.0,3,3,3
700131.0,10,11,8616.0,3,4,4
700132.0,12,9,6224.0,3,4,4
700133.0,62,1,1099.0,1,1,2
700134.0,76,1,487.0,1,1,1
700135.0,1,74,51060.0,4,4,4
700136.0,6,56,41397.0,4,4,4
700137.0,3,11,8011.0,4,4,4
700138.0,42,2,857.0,2,2,2
700139.0,67,1,487.0,1,1,1
700140.0,69,3,2180.0,1,3,3
700141.0,18,22,11778.0,3,4,4
700142.0,74,1,487.0,1,1,1
700143.0,15,2,798.0,3,2,1
700144.0,11,14,8325.0,3,4,4
700145.0,3,4,2793.0,4,3,3
700146.0,25,4,2505.0,2,3,3
700147.0,47,4,1820.0,2,3,2
700148.0,6,8,5827.0,4,3,3
700149.0,7,13,8117.0,3,4,4
700150.0,3,20,12178.0,4,4,4
700151.0,25,6,3869.0,2,3,3
700152.0,50,6,4252.0,2,3,3
700153.0,24,8,4542.0,2,3,3
700154.0,6,9,5341.0,4,4,3
700155.0,60,1,353.0,1,1,1
700156.0,1,118,83377.0,4,4,4
700157.0,2,32,20609.0,4,4,4
700158.0,59,1,788.0,1,1,1
700159.0,16,12,8604.0,3,4,4
700161.0,16,1,435.0,3,1,1
711101.0,6,43,31474.0,4,4,4
711102.0,1,25,17147.0,4,4,4
711103.0,1,12,8750.0,4,4,4
711104.0,2,27,17406.0,4,4,4
711105.0,25,3,1133.0,2,3,2
711106.0,16,25,20793.0,3,4,4
711107.0,23,2,688.0,2,2,1
711108.0,34,2,1152.0,2,2,2
711109.0,4,11,6786.0,4,4,4
711110.0,44,4,2299.0,2,3,3
711111.0,89,1,729.0,1,1,1
711112.0,4,10,5901.0,4,4,3
711113.0,52,1,518.0,1,1,1
711114.0,6,3,2973.0,4,3,3
711201.0,4,18,11230.0,4,4,4
711202.0,8,11,6720.0,3,4,4
711203.0,32,8,5489.0,2,3,3
711204.0,2,14,10158.0,4,4,4
711205.0,7,5,3896.0,3,3,3
711227.0,31,9,6698.0,2,4,4
711302.0,32,14,7712.0,2,4,4
711303.0,58,1,499.0,1,1,1
711310.0,5,1,376.0,4,1,1
711312.0,46,4,2580.0,2,3,3
711313.0,77,1,1099.0,1,1,2
711315.0,4,5,3044.0,4,3,3
711316.0,23,5,3455.0,2,3,3
711317.0,80,1,1338.0,1,1,2
711322.0,16,5,3449.0,3,3,3
711401.0,55,3,1574.0,1,3,2
711403.0,70,1,295.0,1,1,1
711404.0,42,2,1274.0,2,2,2
711405.0,67,2,1441.0,1,2,2
711409.0,53,3,2535.0,1,3,3
711410.0,62,1,399.0,1,1,1
712101.0,69,5,2972.0,1,3,3
712102.0,34,4,2239.0,2,3,3
712103.0,13,4,2322.0,3,3,3
712104.0,62,2,1579.0,1,2,2
712123.0,76,4,2130.0,1,3,3
712124.0,16,4,4151.0,3,3,3
712125.0,68,1,399.0,1,1,1
712134.0,7,2,1928.0,3,2,2
712136.0,13,14,8703.0,3,4,4
712137.0,90,1,549.0,1,1,1
712138.0,83,2,905.0,1,2,2
712148.0,50,2,1024.0,2,2,2
712201.0,27,9,5063.0,2,4,3
712202.0,37,4,2965.0,2,3,3
712203.0,5,11,6132.0,4,4,4
712204.0,5,1,387.0,4,1,1
712221.0,64,1,568.0,1,1,1
712222.0,21,6,3527.0,2,3,3
712223.0,16,5,3448.0,3,3,3
712232.0,7,14,9818.0,3,4,4
712233.0,1,5,4802.0,4,3,3
712235.0,44,9,6795.0,2,4,4
712245.0,78,1,399.0,1,1,1
712246.0,33,8,5095.0,2,3,3
712248.0,5,10,8876.0,4,4,4
712249.0,23,10,7836.0,2,4,4
712250.0,33,2,898.0,2,2,2
712258.0,5,7,6959.0,4,3,4
712302.0,18,2,1232.0,3,2,2
712305.0,70,2,1082.0,1,2,2
712306.0,4,1,1163.0,4,1,2
712310.0,86,1,530.0,1,1,1
712311.0,78,4,2627.0,1,3,3
712403.0,13,2,848.0,3,2,2
712404.0,11,3,1223.0,3,3,2
712405.0,58,2,828.0,1,2,2
712407.0,42,1,471.0,2,1,1
712408.0,80,1,399.0,1,1,1
712409.0,28,1,764.0,2,1,1
712410.0,47,4,2660.0,2,3,3
712412.0,82,1,487.0,1,1,1
712503.0,25,3,1497.0,2,3,2
712601.0,74,3,1785.0,1,3,2
712613.0,34,2,1266.0,2,2,2
712705.0,85,1,452.0,1,1,1
712706.0,88,1,627.0,1,1,1
712708.0,63,1,635.0,1,1,1
713101.0,6,18,11854.0,4,4,4
713102.0,42,9,8087.0,2,4,4
713103.0,1,16,10357.0,4,4,4
713104.0,12,19,13397.0,3,4,4
713124.0,38,1,663.0,2,1,1
713127.0,11,1,496.0,3,1,1
713130.0,20,1,471.0,3,1,1
713146.0,81,2,1223.0,1,2,2
713148.0,20,5,4913.0,3,3,3
713169.0,52,1,307.0,1,1,1
713201.0,10,4,4891.0,3,3,3
713202.0,11,3,1911.0,3,3,2
713203.0,9,12,8744.0,3,4,4
713204.0,16,8,6181.0,3,3,4
713205.0,8,11,8024.0,3,4,4
713206.0,10,12,7485.0,3,4,4
713208.0,57,1,339.0,1,1,1
713209.0,67,1,319.0,1,1,1
713211.0,31,3,1867.0,2,3,2
713212.0,21,22,15862.0,2,4,4
713213.0,6,11,6742.0,4,4,4
713214.0,63,4,2328.0,1,3,3
713216.0,2,21,13930.0,4,4,4
713217.0,7,1,1091.0,3,1,2
713301.0,1,11,8728.0,4,4,4
713302.0,19,8,5555.0,3,3,3
713303.0,27,5,3369.0,2,3,3
713304.0,3,22,15013.0,4,4,4
713305.0,7,14,7114.0,3,4,4
713321.0,66,3,1370.0,1,3,2
713324.0,27,1,1399.0,2,1,2
713325.0,10,9,7196.0,3,4,4
713331.0,15,6,3738.0,3,3,3
713333.0,37,2,1089.0,2,2,2
713335.0,30,1,301.0,2,1,1
713336.0,70,1,399.0,1,1,1
713337.0,58,1,487.0,1,1,1
713338.0,12,3,1930.0,3,3,2
713339.0,59,1,563.0,1,1,1
713340.0,73,2,1196.0,1,2,2
713343.0,80,1,549.0,1,1,1
713347.0,80,1,1221.0,1,1,2
713358.0,35,6,4404.0,2,3,3
713359.0,76,2,1450.0,1,2,2
713363.0,36,1,1133.0,2,1,2
713364.0,36,4,1951.0,2,3,3
713365.0,4,1,702.0,4,1,1
713385.0,87,2,4075.0,1,2,3
713386.0,81,1,499.0,1,1,1
713401.0,2,1,741.0,4,1,1
713403.0,62,1,685.0,1,1,1
713405.0,80,2,798.0,1,2,1
713406.0,32,1,459.0,2,1,1
713407.0,60,2,1315.0,1,2,2
713422.0,66,3,3514.0,1,3,3
713427.0,48,1,399.0,2,1,1
713434.0,89,1,698.0,1,1,1
713512.0,28,2,885.0,2,2,2
713513.0,74,1,788.0,1,1,1
713519.0,88,2,1235.0,1,2,2
721101.0,3,23,19822.0,4,4,4
721102.0,20,2,1400.0,3,2,2
721124.0,41,1,574.0,2,1,1
721126.0,1,6,2846.0,4,3,3
721127.0,11,1,759.0,3,1,1
721131.0,56,1,709.0,1,1,1
721132.0,20,5,2318.0,3,3,3
721133.0,34,1,641.0,2,1,1
721134.0,55,1,1192.0,1,1,2
721137.0,11,3,2748.0,3,3,3
721140.0,62,2,2293.0,1,2,3
721144.0,73,1,568.0,1,1,1
721145.0,34,1,694.0,2,1,1
721146.0,21,1,702.0,2,1,1
721147.0,36,3,1191.0,2,3,2
721148.0,71,1,399.0,1,1,1
721151.0,57,3,1489.0,1,3,2
721152.0,11,4,2488.0,3,3,3
721160.0,80,1,562.0,1,1,1
721166.0,77,3,1410.0,1,3,2
721171.0,5,1,735.0,4,1,1
721201.0,69,1,999.0,1,1,2
721211.0,84,1,435.0,1,1,1
721301.0,8,12,7746.0,3,4,4
721302.0,19,14,7110.0,3,4,4
721303.0,74,1,716.0,1,1,1
721304.0,24,4,3276.0,2,3,3
721305.0,10,9,5934.0,3,4,3
721306.0,10,6,4834.0,3,3,3
721401.0,3,15,10301.0,4,4,4
721424.0,67,1,788.0,1,1,1
721425.0,73,1,666.0,1,1,1
721427.0,11,1,518.0,3,1,1
721429.0,26,3,1236.0,2,3,2
721433.0,20,1,399.0,3,1,1
721446.0,60,1,1806.0,1,1,2
721448.0,83,2,1678.0,1,2,2
721455.0,34,1,635.0,2,1,1
721504.0,65,1,475.0,1,1,1
721507.0,7,5,2646.0,3,3,3
721602.0,75,1,362.0,1,1,1
721605.0,51,1,301.0,2,1,1
721607.0,1,7,4844.0,4,3,3
721628.0,24,1,435.0,2,1,1
721631.0,80,1,399.0,1,1,1
721635.0,61,2,1150.0,1,2,2
721636.0,47,1,675.0,2,1,1
721645.0,59,4,2704.0,1,3,3
721648.0,56,1,399.0,1,1,1
721649.0,64,2,1032.0,1,2,2
721657.0,19,7,3325.0,3,3,3
722101.0,13,9,6486.0,3,4,4
722102.0,54,3,1338.0,1,3,2
722122.0,27,3,1850.0,2,3,2
722132.0,48,2,1528.0,2,2,2
722134.0,34,1,435.0,2,1,1
722136.0,23,1,544.0,2,1,1
722138.0,59,1,1065.0,1,1,2
722140.0,55,1,1593.0,1,1,2
722141.0,17,1,690.0,3,1,1
722149.0,78,1,399.0,1,1,1
722150.0,70,1,1695.0,1,1,2
722151.0,61,1,463.0,1,1,1
722183.0,8,5,3752.0,3,3,3
722202.0,63,1,319.0,1,1,1
722203.0,76,1,399.0,1,1,1
722207.0,8,2,1093.0,3,2,2
723101.0,25,9,7126.0,2,4,4
723102.0,42,3,1708.0,2,3,2
723103.0,40,1,382.0,2,1,1
723121.0,4,7,4032.0,4,3,3
723130.0,73,1,533.0,1,1,1
723133.0,23,3,2912.0,2,3,3
723143.0,60,1,599.0,1,1,1
723146.0,38,1,885.0,2,1,2
723148.0,7,1,666.0,3,1,1
723155.0,73,1,599.0,1,1,1
731101.0,8,10,5296.0,3,4,3
731102.0,68,1,458.0,1,1,1
731104.0,85,1,480.0,1,1,1
731201.0,76,2,1079.0,1,2,2
731204.0,18,14,11364.0,3,4,4
731213.0,70,3,1769.0,1,3,2
731217.0,71,1,654.0,1,1,1
731219.0,86,2,1051.0,1,2,2
731221.0,70,1,399.0,1,1,1
731224.0,77,2,828.0,1,2,2
731234.0,17,2,2383.0,3,2,3
731235.0,24,5,4760.0,2,3,3
731236.0,2,1,1163.0,4,1,2
731238.0,36,1,641.0,2,1,1
731302.0,80,1,438.0,1,1,1
731303.0,9,1,435.0,3,1,1
732101.0,18,17,10944.0,3,4,4
732102.0,17,6,3704.0,3,3,3
732103.0,61,3,2190.0,1,3,3
732123.0,29,4,2961.0,2,3,3
732124.0,57,1,534.0,1,1,1
732138.0,58,1,399.0,1,1,1
732139.0,5,1,486.0,4,1,1
732141.0,24,1,1163.0,2,1,2
732142.0,6,2,1323.0,4,2,2
732201.0,1,8,3558.0,4,3,3
732202.0,70,2,1465.0,1,2,2
732203.0,73,5,3324.0,1,3,3
732205.0,23,3,2101.0,2,3,3
732206.0,16,2,1198.0,3,2,2
732207.0,2,2,1330.0,4,2,2
732208.0,76,1,476.0,1,1,1
732209.0,70,1,1115.0,1,1,2
732215.0,17,2,912.0,3,2,2
733101.0,3,8,5606.0,4,3,3
733102.0,40,1,999.0,2,1,2
733124.0,44,1,518.0,2,1,1
733127.0,38,2,1418.0,2,2,2
733130.0,61,1,820.0,1,1,1
733133.0,68,1,399.0,1,1,1
733134.0,34,5,4266.0,2,3,3
733143.0,59,2,1433.0,1,2,2
733201.0,15,2,1450.0,3,2,2
733202.0,8,5,4234.0,3,3,3
733207.0,41,2,1195.0,2,2,2
733208.0,14,4,1920.0,3,3,2
734001.0,3,44,29203.0,4,4,4
734002.0,38,3,3223.0,2,3,3
734003.0,2,22,15719.0,4,4,4
734004.0,2,16,10762.0,4,4,4
734005.0,9,16,9997.0,3,4,4
734006.0,9,14,10822.0,3,4,4
734007.0,21,3,2014.0,2,3,3
734008.0,30,11,6476.0,2,4,4
734009.0,18,7,5235.0,3,3,3
734010.0,6,10,6619.0,4,4,4
734011.0,6,12,8098.0,4,4,4
734012.0,23,8,6724.0,2,3,4
734013.0,16,5,4414.0,3,3,3
734014.0,30,12,8357.0,2,4,4
734101.0,11,21,16373.0,3,4,4
734102.0,18,4,4272.0,3,3,3
734104.0,51,1,824.0,2,1,2
734105.0,79,1,399.0,1,1,1
734203.0,18,8,5695.0,3,3,3
734209.0,84,1,1481.0,1,1,2
734214.0,9,7,6485.0,3,3,4
734221.0,33,2,1687.0,2,2,2
734301.0,6,20,14781.0,4,4,4
734311.0,53,3,2766.0,1,3,3
734313.0,87,2,1169.0,1,2,2
734424.0,54,2,2091.0,1,2,3
734426.0,72,1,259.0,1,1,1
734427.0,23,2,1842.0,2,2,2
734436.0,56,1,399.0,1,1,1
734501.0,25,1,999.0,2,1,2
735101.0,9,13,9355.0,3,4,4
735102.0,60,1,476.0,1,1,1
735135.0,78,1,518.0,1,1,1
735202.0,46,3,1722.0,2,3,2
735203.0,24,3,2433.0,2,3,3
735204.0,53,2,1009.0,1,2,2
735206.0,78,1,631.0,1,1,1
735207.0,64,1,654.0,1,1,1
735209.0,63,1,597.0,1,1,1
735210.0,83,1,362.0,1,1,1
735211.0,18,6,4005.0,3,3,3
735213.0,31,1,999.0,2,1,2
735214.0,16,4,2425.0,3,3,3
735215.0,25,3,2637.0,2,3,3
735217.0,18,4,3066.0,3,3,3
735220.0,55,1,1033.0,1,1,2
735221.0,31,1,666.0,2,1,1
735222.0,33,1,1349.0,2,1,2
735223.0,57,1,835.0,1,1,2
735224.0,25,1,399.0,2,1,1
735229.0,86,1,683.0,1,1,1
735231.0,47,1,614.0,2,1,1
736101.0,3,20,14707.0,4,4,4
736121.0,21,6,4003.0,2,3,3
736122.0,90,1,449.0,1,1,1
736135.0,57,5,2270.0,1,3,3
736159.0,9,5,2841.0,3,3,3
736171.0,37,2,1264.0,2,2,2
736172.0,63,1,597.0,1,1,1
736182.0,73,5,4446.0,1,3,3
736202.0,71,2,1280.0,1,2,2
736206.0,8,2,1077.0,3,2,2
736207.0,5,2,1187.0,4,2,2
736208.0,74,1,759.0,1,1,1
737101.0,2,44,34498.0,4,4,4
737102.0,6,33,26170.0,4,4,4
737103.0,8,4,2128.0,3,3,3
737106.0,35,4,3450.0,2,3,3
737116.0,5,3,2577.0,4,3,3
737121.0,7,18,13850.0,3,4,4
737126.0,1,21,17916.0,4,4,4
737132.0,21,7,4684.0,2,3,3
737133.0,20,2,2398.0,3,2,3
737134.0,24,19,13618.0,2,4,4
737135.0,22,4,3397.0,2,3,3
737136.0,7,13,9426.0,3,4,4
741101.0,21,6,4320.0,2,3,3
741102.0,58,2,1089.0,1,2,2
741103.0,65,2,918.0,1,2,2
741121.0,53,1,359.0,1,1,1
741126.0,10,3,2079.0,3,3,3
741139.0,2,2,1190.0,4,2,2
741151.0,81,1,399.0,1,1,1
741152.0,54,3,2478.0,1,3,3
741163.0,17,1,450.0,3,1,1
741165.0,42,1,1199.0,2,1,2
741167.0,84,1,574.0,1,1,1
741201.0,9,4,3199.0,3,3,3
741222.0,13,9,5753.0,3,4,3
741234.0,53,2,1047.0,1,2,2
741235.0,6,21,14037.0,4,4,4
741238.0,21,1,895.0,2,1,2
741245.0,3,4,1956.0,4,3,3
741246.0,2,4,3145.0,4,3,3
741247.0,24,2,1650.0,2,2,2
741249.0,48,2,1075.0,2,2,2
741255.0,67,1,999.0,1,1,2
741302.0,9,6,3479.0,3,3,3
741313.0,15,6,3611.0,3,3,3
741402.0,58,4,2776.0,1,3,3
741404.0,38,2,1258.0,2,2,2
741505.0,16,1,471.0,3,1,1
741506.0,66,1,533.0,1,1,1
741509.0,20,1,292.0,3,1,1
742101.0,11,14,12427.0,3,4,4
742102.0,5,2,1275.0,4,2,2
742103.0,11,4,2618.0,3,3,3
742121.0,84,1,353.0,1,1,1
742133.0,39,4,2907.0,2,3,3
742136.0,24,4,2237.0,2,3,3
742137.0,9,2,2274.0,3,2,3
742148.0,60,2,1012.0,1,2,2
742149.0,71,2,750.0,1,2,1
742201.0,38,1,487.0,2,1,1
742202.0,53,4,2435.0,1,3,3
742212.0,13,2,873.0,3,2,2
742224.0,73,1,471.0,1,1,1
742225.0,35,1,749.0,2,1,1
742226.0,60,2,1229.0,1,2,2
742227.0,41,2,1264.0,2,2,2
742235.0,70,1,399.0,1,1,1
742236.0,60,3,2208.0,1,3,3
742237.0,74,1,1112.0,1,1,2
742302.0,58,2,974.0,1,2,2
742303.0,50,1,899.0,2,1,2
742305.0,81,1,1351.0,1,1,2
742308.0,22,1,1168.0,2,1,2
742406.0,35,2,1011.0,2,2,2
742407.0,15,2,825.0,3,2,2
743122.0,79,1,475.0,1,1,1
743123.0,20,1,431.0,3,1,1
743124.0,63,1,1099.0,1,1,2
743125.0,36,1,1096.0,2,1,2
743126.0,36,1,517.0,2,1,1
743127.0,9,15,9541.0,3,4,4
743133.0,67,1,1338.0,1,1,2
743134.0,7,3,2242.0,3,3,3
743135.0,14,4,2155.0,3,3,3
743144.0,2,22,15406.0,4,4,4
743145.0,16,9,6246.0,3,4,4
743165.0,6,6,4658.0,4,3,3
743166.0,56,1,499.0,1,1,1
743222.0,88,1,299.0,1,1,1
743233.0,3,1,345.0,4,1,1
743235.0,15,7,5406.0,3,3,3
743245.0,53,1,1127.0,1,1,2
743247.0,11,2,1134.0,3,2,2
743248.0,16,6,4332.0,3,3,3
743251.0,15,1,735.0,3,1,1
743262.0,3,2,979.0,4,2,2
743263.0,3,4,2985.0,4,3,3
743268.0,30,2,1109.0,2,2,2
743272.0,1,2,1086.0,4,2,2
743273.0,24,3,2160.0,2,3,3
743289.0,22,1,491.0,2,1,1
743290.0,45,1,449.0,2,1,1
743294.0,64,2,933.0,1,2,2
743297.0,25,1,1043.0,2,1,2
743318.0,85,1,480.0,1,1,1
743329.0,1,5,2727.0,4,3,3
743330.0,16,1,475.0,3,1,1
743331.0,9,8,4801.0,3,3,3
743332.0,87,1,730.0,1,1,1
743337.0,53,1,1231.0,1,1,2
743347.0,18,1,487.0,3,1,1
743354.0,59,1,721.0,1,1,1
