CustomerID,Recency,Frequency,Monetary
683502.0,19,3,1713.0
683503.0,29,3,1365.0
683511.0,13,15,10183.0
683512.0,9,3,2015.0
683513.0,5,19,10725.0
683514.0,8,2,1442.0
683515.0,19,9,6271.0
683517.0,22,8,5650.0
683518.0,7,9,5897.0
683519.0,84,1,715.0
683520.0,24,4,3700.0
683522.0,36,1,885.0
683541.0,6,4,2825.0
683542.0,4,18,10957.0
683543.0,47,1,696.0
683544.0,7,5,3851.0
683545.0,17,4,2156.0
683546.0,34,2,1194.0
683547.0,43,4,1604.0
683549.0,28,3,2108.0
683550.0,3,5,3181.0
683556.0,11,12,6631.0
683561.0,4,7,9125.0
683562.0,24,10,7484.0
683563.0,21,4,1785.0
683564.0,14,1,301.0
683565.0,12,4,3244.0
683572.0,3,19,12730.0
683574.0,25,6,3835.0
683575.0,71,5,10948.0
683576.0,37,2,1170.0
683577.0,32,2,1610.0
683578.0,5,8,6207.0
683579.0,48,1,625.0
683580.0,57,2,1084.0
683581.0,89,1,364.0
683585.0,86,1,969.0
683587.0,16,5,2208.0
683589.0,83,1,399.0
683594.0,21,12,6641.0
685501.0,71,1,319.0
685508.0,22,1,376.0
685509.0,42,3,2130.0
685511.0,35,1,459.0
685514.0,56,1,612.0
685515.0,70,4,2414.0
685531.0,13,3,1653.0
685535.0,78,1,725.0
685551.0,22,2,2145.0
685552.0,82,1,399.0
685561.0,2,7,4780.0
685565.0,6,5,2499.0
685566.0,16,4,2200.0
685571.0,45,2,1562.0
685581.0,12,4,2620.0
685583.0,46,3,1815.0
685584.0,11,8,5600.0
685585.0,44,6,4431.0
685586.0,41,2,1345.0
685587.0,18,3,1616.0
685588.0,73,1,376.0
685592.0,12,1,948.0
685595.0,62,1,725.0
685602.0,19,2,1401.0
685604.0,57,1,435.0
685605.0,28,3,2777.0
685607.0,57,3,2236.0
685608.0,36,4,3078.0
685612.0,19,4,2935.0
686001.0,3,10,6642.0
686002.0,14,6,3877.0
686003.0,16,1,435.0
686004.0,5,5,3411.0
686005.0,44,3,2381.0
686006.0,3,13,9697.0
686007.0,75,1,648.0
686008.0,1,8,3233.0
686010.0,2,10,6116.0
686011.0,20,4,1910.0
686012.0,48,4,1948.0
686013.0,12,7,5505.0
686015.0,73,3,3779.0
686016.0,10,9,6507.0
686017.0,37,1,2411.0
686018.0,20,3,1259.0
686019.0,6,8,3915.0
686020.0,61,1,1432.0
686021.0,11,1,563.0
686041.0,59,2,1349.0
686101.0,14,7,4351.0
686102.0,4,6,5519.0
686103.0,8,7,5639.0
686104.0,44,3,1958.0
686105.0,2,7,4352.0
686106.0,40,1,869.0
686121.0,90,1,499.0
686141.0,13,3,1902.0
686143.0,79,1,435.0
686501.0,28,5,2084.0
686502.0,4,4,2504.0
686503.0,31,5,3422.0
686504.0,23,7,3138.0
686506.0,18,11,8735.0
686507.0,14,2,1236.0
686508.0,71,2,1713.0
686509.0,59,1,597.0
686510.0,59,2,1049.0
686513.0,11,12,8609.0
686514.0,21,1,534.0
686515.0,41,7,4300.0
686516.0,51,2,1003.0
686517.0,32,3,1465.0
686518.0,22,1,735.0
686521.0,58,1,442.0
686531.0,71,1,476.0
686532.0,44,2,1240.0
686533.0,2,3,2563.0
686535.0,39,1,544.0
686536.0,53,8,5849.0
686537.0,69,1,838.0
686538.0,15,2,1406.0
686539.0,27,3,2169.0
686540.0,9,14,9200.0
686541.0,21,6,4210.0
686542.0,40,2,946.0
686544.0,3,3,2119.0
686548.0,4,3,2446.0
686561.0,4,3,1869.0
686562.0,1,2,1391.0
686563.0,2,2,1928.0
686564.0,13,3,1932.0
686572.0,2,4,2885.0
686573.0,13,2,1725.0
686574.0,16,6,5098.0
686575.0,11,4,2265.0
686576.0,18,6,3288.0
686577.0,26,2,1323.0
686578.0,63,1,399.0
686579.0,15,4,2604.0
686581.0,18,2,1479.0
686585.0,63,2,1194.0
686587.0,41,1,999.0
686601.0,6,2,1198.0
686602.0,14,3,1714.0
686603.0,52,1,582.0
686604.0,63,1,825.0
686605.0,4,7,6243.0
686606.0,69,2,1261.0
686609.0,9,1,725.0
686610.0,30,2,1362.0
686611.0,30,5,2842.0
686613.0,55,4,2494.0
686630.0,65,2,1341.0
686631.0,2,5,3347.0
686632.0,10,7,4199.0
686633.0,3,6,3384.0
686634.0,22,4,2180.0
686635.0,40,1,435.0
686636.0,44,1,771.0
686637.0,50,3,2031.0
686651.0,42,4,2220.0
686653.0,13,1,292.0
686661.0,16,7,4711.0
686662.0,10,3,2272.0
686663.0,22,3,2190.0
686664.0,10,10,5628.0
686665.0,44,2,1170.0
686666.0,45,6,3126.0
686667.0,27,6,3274.0
686668.0,5,3,2396.0
686669.0,14,2,1203.0
686670.0,16,5,2942.0
686671.0,54,1,382.0
686672.0,27,3,2475.0
686673.0,14,20,14631.0
686681.0,19,1,399.0
686689.0,82,2,1576.0
686691.0,6,23,14026.0
686692.0,5,6,3854.0
686693.0,3,3,1901.0
688001.0,14,2,960.0
688002.0,3,2,822.0
688003.0,6,3,1656.0
688004.0,37,2,1368.0
688005.0,33,7,4552.0
688006.0,22,4,1720.0
688007.0,32,1,1520.0
688008.0,21,1,635.0
688011.0,12,3,1164.0
688012.0,24,1,988.0
688013.0,30,4,2182.0
688014.0,26,1,376.0
688503.0,6,2,1642.0
688504.0,68,2,2224.0
688505.0,9,4,3712.0
688506.0,24,1,693.0
688521.0,60,2,967.0
688522.0,8,2,1472.0
688523.0,59,1,376.0
688524.0,6,16,11956.0
688525.0,49,1,771.0
688526.0,35,7,6749.0
688528.0,31,1,736.0
688529.0,50,2,1246.0
688530.0,7,3,2177.0
688531.0,71,1,376.0
688532.0,3,4,1710.0
688533.0,78,1,597.0
688534.0,24,8,4810.0
688535.0,12,3,1804.0
688537.0,10,8,5082.0
688538.0,20,2,1589.0
688539.0,51,2,1339.0
688540.0,7,2,1773.0
688541.0,46,2,911.0
688547.0,90,1,426.0
688561.0,79,1,521.0
688562.0,42,2,932.0
688582.0,58,2,1981.0
689101.0,6,8,6236.0
689103.0,9,9,6498.0
689104.0,20,5,4504.0
689106.0,77,2,1101.0
689107.0,74,1,1186.0
689108.0,16,4,2486.0
689109.0,47,1,475.0
689111.0,12,2,1497.0
689112.0,57,2,1420.0
689113.0,57,1,406.0
689115.0,21,3,2058.0
689121.0,4,6,3559.0
689123.0,35,5,2623.0
689124.0,48,1,471.0
689125.0,82,1,613.0
689126.0,12,3,1852.0
689501.0,9,11,7748.0
689503.0,7,5,3034.0
689504.0,1,2,1496.0
689505.0,46,3,2344.0
689506.0,32,2,1234.0
689508.0,86,3,2144.0
689509.0,34,3,1823.0
689510.0,34,6,3677.0
689511.0,78,2,798.0
689513.0,3,3,3195.0
689514.0,74,1,286.0
689520.0,15,3,1128.0
689521.0,32,3,1557.0
689531.0,87,1,799.0
689533.0,73,3,1587.0
689541.0,57,2,1234.0
689542.0,21,1,435.0
689543.0,33,4,3333.0
689544.0,32,1,382.0
689545.0,33,3,2076.0
689546.0,62,2,2093.0
689547.0,11,11,6069.0
689548.0,48,3,1834.0
689549.0,26,2,706.0
689551.0,21,4,4184.0
689571.0,38,1,545.0
689572.0,14,3,2432.0
689581.0,6,13,10238.0
689582.0,10,5,3259.0
689583.0,78,1,349.0
689584.0,76,1,487.0
689585.0,80,1,696.0
689589.0,88,2,938.0
689597.0,29,2,1676.0
689611.0,23,2,1460.0
689613.0,34,2,786.0
689614.0,18,1,301.0
689615.0,33,1,361.0
689621.0,25,4,2860.0
689622.0,15,5,4264.0
689623.0,19,3,1838.0
689624.0,30,1,344.0
689626.0,19,2,1226.0
689641.0,5,4,2896.0
689642.0,81,1,725.0
689643.0,58,1,597.0
689644.0,85,1,459.0
689645.0,2,3,1514.0
689646.0,2,3,1885.0
689648.0,17,2,1521.0
689653.0,19,3,1871.0
689654.0,62,1,363.0
689663.0,35,1,766.0
689664.0,3,2,1470.0
689668.0,75,2,797.0
689671.0,43,2,2663.0
689672.0,2,5,3572.0
689673.0,27,1,666.0
689674.0,13,2,1285.0
689675.0,42,1,771.0
689676.0,62,1,387.0
689678.0,11,2,1140.0
689691.0,3,6,3368.0
689693.0,15,4,3597.0
689694.0,56,3,2797.0
689695.0,61,5,3134.0
689698.0,61,3,2018.0
689711.0,88,1,426.0
690101.0,22,3,1326.0
690103.0,71,1,597.0
690104.0,19,1,999.0
690105.0,41,4,2321.0
690106.0,25,3,2001.0
690107.0,57,5,3079.0
690109.0,61,2,1263.0
690110.0,17,3,1982.0
690501.0,73,1,835.0
690502.0,4,6,4061.0
690503.0,16,7,3820.0
690504.0,5,2,1563.0
690505.0,54,3,2243.0
690506.0,49,3,1715.0
690507.0,29,3,2333.0
690508.0,38,3,2655.0
690509.0,65,2,911.0
690513.0,87,1,399.0
690514.0,4,7,5676.0
690516.0,4,2,1852.0
690517.0,7,5,4225.0
690518.0,3,2,1199.0
690519.0,88,1,727.0
690521.0,61,1,399.0
690522.0,30,2,1118.0
690523.0,57,1,563.0
690525.0,3,8,4223.0
690526.0,22,4,2478.0
690527.0,44,2,1030.0
690528.0,11,2,913.0
690530.0,88,1,698.0
690531.0,19,2,1145.0
690532.0,76,2,2386.0
690533.0,2,4,2094.0
690535.0,2,4,2895.0
690540.0,72,1,612.0
690542.0,71,1,807.0
690544.0,27,1,798.0
690546.0,8,1,626.0
690547.0,87,1,729.0
690548.0,10,1,406.0
690558.0,60,2,1372.0
690559.0,41,2,1468.0
690564.0,42,2,1074.0
690570.0,56,1,2511.0
690573.0,61,3,1685.0
691001.0,2,17,10589.0
691002.0,18,5,3505.0
691003.0,10,13,6918.0
691004.0,2,7,4213.0
691005.0,10,5,4043.0
691007.0,71,2,1030.0
691008.0,30,2,1049.0
691009.0,57,1,680.0
691010.0,5,3,2523.0
691011.0,65,5,2299.0
691012.0,17,6,5087.0
691013.0,40,4,2407.0
691014.0,35,1,599.0
691015.0,68,1,666.0
691016.0,39,2,1339.0
691020.0,3,4,2504.0
691021.0,36,4,2688.0
691301.0,5,5,3057.0
691302.0,30,5,3508.0
691303.0,15,1,736.0
691304.0,56,4,2529.0
691305.0,28,3,1598.0
691306.0,4,6,3728.0
691310.0,70,1,376.0
691322.0,27,3,1488.0
691331.0,7,2,1487.0
691333.0,23,9,4638.0
691501.0,6,6,4894.0
691502.0,72,1,788.0
691503.0,22,2,1032.0
691504.0,14,1,399.0
691505.0,27,5,3675.0
691506.0,55,3,2132.0
691507.0,52,4,1975.0
691508.0,31,3,1153.0
691509.0,61,1,549.0
691511.0,89,1,627.0
691512.0,26,4,2828.0
691520.0,82,1,487.0
691522.0,42,3,1721.0
691523.0,36,3,2263.0
691525.0,55,4,2358.0
691526.0,53,1,2669.0
691531.0,10,4,2038.0
691533.0,46,9,7079.0
691534.0,48,2,1362.0
691535.0,26,1,486.0
691537.0,40,3,1618.0
691540.0,84,1,399.0
691551.0,72,1,744.0
691552.0,59,2,2371.0
691554.0,82,3,1725.0
691555.0,2,2,1470.0
691557.0,42,2,819.0
691559.0,80,1,654.0
691560.0,86,1,715.0
691571.0,2,3,2602.0
691572.0,19,4,3858.0
691574.0,2,3,1806.0
691577.0,1,2,1080.0
691579.0,57,1,442.0
691581.0,77,1,999.0
691583.0,14,4,1800.0
691589.0,5,4,2767.0
691590.0,53,1,940.0
691601.0,25,10,7291.0
691602.0,62,1,432.0
695001.0,25,8,4145.0
695002.0,2,28,16740.0
695003.0,11,48,29532.0
695004.0,3,22,15803.0
695005.0,7,33,17394.0
695006.0,3,17,10935.0
695007.0,87,1,299.0
695008.0,5,16,9875.0
695009.0,6,19,12871.0
695010.0,3,16,10968.0
695011.0,4,34,21541.0
695012.0,16,19,13849.0
695013.0,2,26,14483.0
695014.0,3,20,12856.0
695015.0,7,11,6867.0
695016.0,30,3,1937.0
695017.0,4,16,8925.0
695018.0,21,13,8758.0
695019.0,26,5,3574.0
695020.0,2,9,6109.0
695023.0,71,4,2964.0
695024.0,15,13,10436.0
695025.0,23,5,3321.0
695026.0,16,5,3536.0
695027.0,22,5,3001.0
695028.0,5,7,8153.0
695029.0,3,13,9370.0
695030.0,9,5,3216.0
695032.0,15,7,3729.0
695033.0,45,5,3075.0
695035.0,1,18,12273.0
695036.0,3,4,2138.0
695038.0,85,1,690.0
695040.0,34,2,1337.0
695042.0,73,4,3376.0
695043.0,10,17,13622.0
695101.0,25,5,3604.0
695102.0,2,4,1414.0
695103.0,68,1,870.0
695104.0,23,3,2114.0
695121.0,2,9,5133.0
695122.0,5,3,1548.0
695123.0,14,3,1373.0
695125.0,62,1,716.0
695126.0,69,1,517.0
695133.0,18,4,1815.0
695141.0,5,15,9255.0
695142.0,46,1,999.0
695143.0,21,2,1230.0
695144.0,16,6,4349.0
695146.0,20,2,1477.0
695301.0,20,8,7286.0
695302.0,12,1,380.0
695304.0,13,4,2221.0
695305.0,20,1,471.0
695306.0,49,2,1283.0
695308.0,51,1,469.0
695310.0,72,2,1465.0
695311.0,48,3,1874.0
695312.0,19,2,1687.0
695313.0,69,1,666.0
695316.0,10,1,626.0
695318.0,60,2,934.0
695501.0,3,15,8063.0
695502.0,11,3,1779.0
695503.0,3,2,1194.0
695504.0,55,2,2320.0
695507.0,58,1,459.0
695512.0,46,2,979.0
695521.0,73,1,291.0
695522.0,78,2,1025.0
695523.0,9,3,1815.0
695525.0,63,2,942.0
695526.0,42,3,1593.0
695527.0,34,4,2176.0
695528.0,15,3,2258.0
695541.0,27,8,5007.0
695542.0,46,3,3349.0
695543.0,5,5,2620.0
695551.0,74,1,635.0
695561.0,79,1,721.0
695562.0,46,4,2570.0
695563.0,30,1,690.0
695564.0,35,7,4472.0
695568.0,20,3,1271.0
695570.0,77,1,487.0
695571.0,2,5,2928.0
695572.0,19,6,3532.0
695573.0,3,16,9249.0
695574.0,62,1,597.0
695575.0,86,1,399.0
695581.0,8,19,11408.0
695582.0,6,22,16976.0
695583.0,2,10,9309.0
695584.0,5,15,9545.0
695585.0,25,2,1216.0
695586.0,2,22,11605.0
695587.0,17,11,6979.0
695603.0,16,1,431.0
695605.0,78,1,632.0
695607.0,5,10,6001.0
695608.0,49,2,827.0
695609.0,16,1,799.0
695610.0,65,1,363.0
695611.0,28,1,2387.0
695612.0,18,3,1487.0
700001.0,1,19,15062.0
700002.0,10,15,8666.0
700003.0,20,4,3819.0
700004.0,12,9,5417.0
700005.0,21,9,5460.0
700006.0,2,30,23905.0
700007.0,85,1,471.0
700008.0,5,47,35671.0
700009.0,1,15,9580.0
700010.0,10,17,13569.0
700011.0,4,7,4339.0
700012.0,2,8,5346.0
700013.0,6,3,2974.0
700014.0,3,47,32060.0
700015.0,17,18,13501.0
700016.0,16,41,36461.0
700017.0,7,40,29597.0
700018.0,25,7,4339.0
700019.0,2,64,41626.0
700020.0,10,25,18368.0
700021.0,24,5,3423.0
700022.0,8,8,5550.0
700023.0,8,26,20860.0
700024.0,5,10,5275.0
700025.0,15,24,16648.0
700026.0,10,31,24040.0
700027.0,14,28,17436.0
700028.0,5,58,38648.0
700029.0,1,31,23621.0
700030.0,7,16,9038.0
700031.0,3,30,20904.0
700032.0,15,41,26966.0
700033.0,2,27,18512.0
700034.0,4,53,36344.0
700035.0,13,13,9805.0
700036.0,9,14,10040.0
700037.0,26,8,5726.0
700038.0,7,24,16741.0
700039.0,1,55,37026.0
700040.0,1,42,25953.0
700041.0,2,15,8787.0
700042.0,2,17,9504.0
700043.0,1,5,3136.0
700044.0,5,2,1005.0
700045.0,8,21,13613.0
700046.0,13,23,14352.0
700047.0,2,32,20035.0
700048.0,1,25,18327.0
700049.0,12,19,11252.0
700050.0,11,21,13608.0
700051.0,11,18,11823.0
700052.0,5,38,26160.0
700053.0,4,39,24166.0
700054.0,6,29,18335.0
700055.0,2,28,19182.0
700056.0,7,21,12518.0
700057.0,3,11,7994.0
700058.0,8,3,1915.0
700059.0,4,46,26780.0
700060.0,5,32,18348.0
700061.0,8,36,23269.0
700063.0,4,36,21434.0
700064.0,4,45,30501.0
700065.0,4,26,17597.0
700066.0,18,6,3362.0
700067.0,36,6,2704.0
700068.0,32,7,3356.0
700070.0,2,19,14259.0
700071.0,14,9,7457.0
700072.0,23,1,496.0
700073.0,20,4,3690.0
700074.0,2,28,20313.0
700075.0,3,49,30122.0
700076.0,39,3,1485.0
700077.0,15,5,3286.0
700078.0,2,51,32838.0
700079.0,1,18,11492.0
700080.0,5,14,7451.0
700081.0,9,12,9889.0
700082.0,3,27,17170.0
700083.0,43,3,1324.0
700084.0,4,78,49799.0
700085.0,6,7,3298.0
700086.0,1,13,9583.0
700089.0,2,12,9569.0
700090.0,7,13,8065.0
700091.0,1,56,36256.0
700092.0,9,23,16320.0
700093.0,22,8,5515.0
700094.0,1,41,30107.0
700095.0,36,7,4963.0
700096.0,31,8,4157.0
700097.0,5,20,11254.0
700099.0,2,37,23201.0
700100.0,60,2,1648.0
700101.0,21,29,21015.0
700102.0,1,36,22446.0
700103.0,2,40,29399.0
700104.0,3,34,23517.0
700105.0,41,10,5054.0
700106.0,13,18,11678.0
700107.0,2,59,37248.0
700108.0,6,21,14099.0
700109.0,3,8,5168.0
700110.0,2,13,9286.0
700111.0,34,2,1532.0
700112.0,2,4,3228.0
700113.0,22,4,2017.0
700114.0,5,8,5196.0
700115.0,5,12,8958.0
700116.0,54,3,2024.0
700117.0,26,4,2268.0
700118.0,5,13,10946.0
700119.0,4,12,8584.0
700120.0,14,12,8441.0
700121.0,22,2,1271.0
700122.0,3,23,13906.0
700123.0,35,8,7534.0
700124.0,7,26,19062.0
700125.0,29,4,2786.0
700126.0,9,25,18577.0
700127.0,19,14,7595.0
700128.0,36,1,771.0
700129.0,9,20,12519.0
700130.0,15,7,4633.0
700131.0,10,11,8616.0
700132.0,12,9,6224.0
700133.0,62,1,1099.0
700134.0,76,1,487.0
700135.0,1,74,51060.0
700136.0,6,56,41397.0
700137.0,3,11,8011.0
700138.0,42,2,857.0
700139.0,67,1,487.0
700140.0,69,3,2180.0
700141.0,18,22,11778.0
700142.0,74,1,487.0
700143.0,15,2,798.0
700144.0,11,14,8325.0
700145.0,3,4,2793.0
700146.0,25,4,2505.0
700147.0,47,4,1820.0
700148.0,6,8,5827.0
700149.0,7,13,8117.0
700150.0,3,20,12178.0
700151.0,25,6,3869.0
700152.0,50,6,4252.0
700153.0,24,8,4542.0
700154.0,6,9,5341.0
700155.0,60,1,353.0
700156.0,1,118,83377.0
700157.0,2,32,20609.0
700158.0,59,1,788.0
700159.0,16,12,8604.0
700161.0,16,1,435.0
711101.0,6,43,31474.0
711102.0,1,25,17147.0
711103.0,1,12,8750.0
711104.0,2,27,17406.0
711105.0,25,3,1133.0
711106.0,16,25,20793.0
711107.0,23,2,688.0
711108.0,34,2,1152.0
711109.0,4,11,6786.0
711110.0,44,4,2299.0
711111.0,89,1,729.0
711112.0,4,10,5901.0
711113.0,52,1,518.0
711114.0,6,3,2973.0
711201.0,4,18,11230.0
711202.0,8,11,6720.0
711203.0,32,8,5489.0
711204.0,2,14,10158.0
711205.0,7,5,3896.0
711227.0,31,9,6698.0
711302.0,32,14,7712.0
711303.0,58,1,499.0
711310.0,5,1,376.0
711312.0,46,4,2580.0
711313.0,77,1,1099.0
711315.0,4,5,3044.0
711316.0,23,5,3455.0
711317.0,80,1,1338.0
711322.0,16,5,3449.0
711401.0,55,3,1574.0
711403.0,70,1,295.0
711404.0,42,2,1274.0
711405.0,67,2,1441.0
711409.0,53,3,2535.0
711410.0,62,1,399.0
712101.0,69,5,2972.0
712102.0,34,4,2239.0
712103.0,13,4,2322.0
712104.0,62,2,1579.0
712123.0,76,4,2130.0
712124.0,16,4,4151.0
712125.0,68,1,399.0
712134.0,7,2,1928.0
712136.0,13,14,8703.0
712137.0,90,1,549.0
712138.0,83,2,905.0
712148.0,50,2,1024.0
712201.0,27,9,5063.0
712202.0,37,4,2965.0
712203.0,5,11,6132.0
712204.0,5,1,387.0
712221.0,64,1,568.0
712222.0,21,6,3527.0
712223.0,16,5,3448.0
712232.0,7,14,9818.0
712233.0,1,5,4802.0
712235.0,44,9,6795.0
712245.0,78,1,399.0
712246.0,33,8,5095.0
712248.0,5,10,8876.0
712249.0,23,10,7836.0
712250.0,33,2,898.0
712258.0,5,7,6959.0
712302.0,18,2,1232.0
712305.0,70,2,1082.0
712306.0,4,1,1163.0
712310.0,86,1,530.0
712311.0,78,4,2627.0
712403.0,13,2,848.0
712404.0,11,3,1223.0
712405.0,58,2,828.0
712407.0,42,1,471.0
712408.0,80,1,399.0
712409.0,28,1,764.0
712410.0,47,4,2660.0
712412.0,82,1,487.0
712503.0,25,3,1497.0
712601.0,74,3,1785.0
712613.0,34,2,1266.0
712705.0,85,1,452.0
712706.0,88,1,627.0
712708.0,63,1,635.0
713101.0,6,18,11854.0
713102.0,42,9,8087.0
713103.0,1,16,10357.0
713104.0,12,19,13397.0
713124.0,38,1,663.0
713127.0,11,1,496.0
713130.0,20,1,471.0
713146.0,81,2,1223.0
713148.0,20,5,4913.0
713169.0,52,1,307.0
713201.0,10,4,4891.0
713202.0,11,3,1911.0
713203.0,9,12,8744.0
713204.0,16,8,6181.0
713205.0,8,11,8024.0
713206.0,10,12,7485.0
713208.0,57,1,339.0
713209.0,67,1,319.0
713211.0,31,3,1867.0
713212.0,21,22,15862.0
713213.0,6,11,6742.0
713214.0,63,4,2328.0
713216.0,2,21,13930.0
713217.0,7,1,1091.0
713301.0,1,11,8728.0
713302.0,19,8,5555.0
713303.0,27,5,3369.0
713304.0,3,22,15013.0
713305.0,7,14,7114.0
713321.0,66,3,1370.0
713324.0,27,1,1399.0
713325.0,10,9,7196.0
713331.0,15,6,3738.0
713333.0,37,2,1089.0
713335.0,30,1,301.0
713336.0,70,1,399.0
713337.0,58,1,487.0
713338.0,12,3,1930.0
713339.0,59,1,563.0
713340.0,73,2,1196.0
713343.0,80,1,549.0
713347.0,80,1,1221.0
713358.0,35,6,4404.0
713359.0,76,2,1450.0
713363.0,36,1,1133.0
713364.0,36,4,1951.0
713365.0,4,1,702.0
713385.0,87,2,4075.0
713386.0,81,1,499.0
713401.0,2,1,741.0
713403.0,62,1,685.0
713405.0,80,2,798.0
713406.0,32,1,459.0
713407.0,60,2,1315.0
713422.0,66,3,3514.0
713427.0,48,1,399.0
713434.0,89,1,698.0
713512.0,28,2,885.0
713513.0,74,1,788.0
713519.0,88,2,1235.0
721101.0,3,23,19822.0
721102.0,20,2,1400.0
721124.0,41,1,574.0
721126.0,1,6,2846.0
721127.0,11,1,759.0
721131.0,56,1,709.0
721132.0,20,5,2318.0
721133.0,34,1,641.0
721134.0,55,1,1192.0
721137.0,11,3,2748.0
721140.0,62,2,2293.0
721144.0,73,1,568.0
721145.0,34,1,694.0
721146.0,21,1,702.0
721147.0,36,3,1191.0
721148.0,71,1,399.0
721151.0,57,3,1489.0
721152.0,11,4,2488.0
721160.0,80,1,562.0
721166.0,77,3,1410.0
721171.0,5,1,735.0
721201.0,69,1,999.0
721211.0,84,1,435.0
721301.0,8,12,7746.0
721302.0,19,14,7110.0
721303.0,74,1,716.0
721304.0,24,4,3276.0
721305.0,10,9,5934.0
721306.0,10,6,4834.0
721401.0,3,15,10301.0
721424.0,67,1,788.0
721425.0,73,1,666.0
721427.0,11,1,518.0
721429.0,26,3,1236.0
721433.0,20,1,399.0
721446.0,60,1,1806.0
721448.0,83,2,1678.0
721455.0,34,1,635.0
721504.0,65,1,475.0
721507.0,7,5,2646.0
721602.0,75,1,362.0
721605.0,51,1,301.0
721607.0,1,7,4844.0
721628.0,24,1,435.0
721631.0,80,1,399.0
721635.0,61,2,1150.0
721636.0,47,1,675.0
721645.0,59,4,2704.0
721648.0,56,1,399.0
721649.0,64,2,1032.0
721657.0,19,7,3325.0
722101.0,13,9,6486.0
722102.0,54,3,1338.0
722122.0,27,3,1850.0
722132.0,48,2,1528.0
722134.0,34,1,435.0
722136.0,23,1,544.0
722138.0,59,1,1065.0
722140.0,55,1,1593.0
722141.0,17,1,690.0
722149.0,78,1,399.0
722150.0,70,1,1695.0
722151.0,61,1,463.0
722183.0,8,5,3752.0
722202.0,63,1,319.0
722203.0,76,1,399.0
722207.0,8,2,1093.0
723101.0,25,9,7126.0
723102.0,42,3,1708.0
723103.0,40,1,382.0
723121.0,4,7,4032.0
723130.0,73,1,533.0
723133.0,23,3,2912.0
723143.0,60,1,599.0
723146.0,38,1,885.0
723148.0,7,1,666.0
723155.0,73,1,599.0
731101.0,8,10,5296.0
731102.0,68,1,458.0
731104.0,85,1,480.0
731201.0,76,2,1079.0
731204.0,18,14,11364.0
731213.0,70,3,1769.0
731217.0,71,1,654.0
731219.0,86,2,1051.0
731221.0,70,1,399.0
731224.0,77,2,828.0
731234.0,17,2,2383.0
731235.0,24,5,4760.0
731236.0,2,1,1163.0
731238.0,36,1,641.0
731302.0,80,1,438.0
731303.0,9,1,435.0
732101.0,18,17,10944.0
732102.0,17,6,3704.0
732103.0,61,3,2190.0
732123.0,29,4,2961.0
732124.0,57,1,534.0
732138.0,58,1,399.0
732139.0,5,1,486.0
732141.0,24,1,1163.0
732142.0,6,2,1323.0
732201.0,1,8,3558.0
732202.0,70,2,1465.0
732203.0,73,5,3324.0
732205.0,23,3,2101.0
732206.0,16,2,1198.0
732207.0,2,2,1330.0
732208.0,76,1,476.0
732209.0,70,1,1115.0
732215.0,17,2,912.0
733101.0,3,8,5606.0
733102.0,40,1,999.0
733124.0,44,1,518.0
733127.0,38,2,1418.0
733130.0,61,1,820.0
733133.0,68,1,399.0
733134.0,34,5,4266.0
733143.0,59,2,1433.0
733201.0,15,2,1450.0
733202.0,8,5,4234.0
733207.0,41,2,1195.0
733208.0,14,4,1920.0
734001.0,3,44,29203.0
734002.0,38,3,3223.0
734003.0,2,22,15719.0
734004.0,2,16,10762.0
734005.0,9,16,9997.0
734006.0,9,14,10822.0
734007.0,21,3,2014.0
734008.0,30,11,6476.0
734009.0,18,7,5235.0
734010.0,6,10,6619.0
734011.0,6,12,8098.0
734012.0,23,8,6724.0
734013.0,16,5,4414.0
734014.0,30,12,8357.0
734101.0,11,21,16373.0
734102.0,18,4,4272.0
734104.0,51,1,824.0
734105.0,79,1,399.0
734203.0,18,8,5695.0
734209.0,84,1,1481.0
734214.0,9,7,6485.0
734221.0,33,2,1687.0
734301.0,6,20,14781.0
734311.0,53,3,2766.0
734313.0,87,2,1169.0
734424.0,54,2,2091.0
734426.0,72,1,259.0
734427.0,23,2,1842.0
734436.0,56,1,399.0
734501.0,25,1,999.0
735101.0,9,13,9355.0
735102.0,60,1,476.0
735135.0,78,1,518.0
735202.0,46,3,1722.0
735203.0,24,3,2433.0
735204.0,53,2,1009.0
735206.0,78,1,631.0
735207.0,64,1,654.0
735209.0,63,1,597.0
735210.0,83,1,362.0
735211.0,18,6,4005.0
735213.0,31,1,999.0
735214.0,16,4,2425.0
735215.0,25,3,2637.0
735217.0,18,4,3066.0
735220.0,55,1,1033.0
735221.0,31,1,666.0
735222.0,33,1,1349.0
735223.0,57,1,835.0
735224.0,25,1,399.0
735229.0,86,1,683.0
735231.0,47,1,614.0
736101.0,3,20,14707.0
736121.0,21,6,4003.0
736122.0,90,1,449.0
736135.0,57,5,2270.0
736159.0,9,5,2841.0
736171.0,37,2,1264.0
736172.0,63,1,597.0
736182.0,73,5,4446.0
736202.0,71,2,1280.0
736206.0,8,2,1077.0
736207.0,5,2,1187.0
736208.0,74,1,759.0
737101.0,2,44,34498.0
737102.0,6,33,26170.0
737103.0,8,4,2128.0
737106.0,35,4,3450.0
737116.0,5,3,2577.0
737121.0,7,18,13850.0
737126.0,1,21,17916.0
737132.0,21,7,4684.0
737133.0,20,2,2398.0
737134.0,24,19,13618.0
737135.0,22,4,3397.0
737136.0,7,13,9426.0
